text,label
"['learned', 'advocate', 'though', 'applicant', 'proprietor', 'firm', 'entire', 'business', 'firm', 'husband', 'already', 'police', 'needful', 'already', 'police', 'therefore', 'need', 'custodial', 'interrogation', 'applicant', 'accused', 'application', 'may', 'anticipatory', 'bail']",PREMISE
"['contra', 'learned', 'firm', 'proprietary', 'firm', 'applicant', 'proprietor', 'firm']",PREMISE
"['husband', 'false', 'representation', 'made']",PREMISE
"['every', 'knowledge', 'active', 'role', 'commission', 'crime']",PREMISE
"['rejection', 'application']",CONCLUSION
"['investigation', 'produced', 'perusal', 'clear', 'accused', 'applicant', 'proprietor', 'along', 'husband', 'made', 'false', 'representation', 'price', 'machine', 'whereas', 'machine']",PREMISE
"['per', 'policy', 'company', 'finance', 'company', 'applicant', 'husband', 'deposit', 'price', 'machine', 'seller', 'accused', 'applicant', 'husband', 'bogus', 'suggesting', 'seller']",PREMISE
"['submission', 'learned', 'advocate', 'applicant', 'accused', 'accepted', 'applicant', 'aware', 'transaction', 'entire', 'business', 'husband']",PREMISE
"['admittedly', 'proprietor', 'company']",PREMISE
"['avoid', 'responsibility', 'said', 'transaction']",PREMISE
"['regard', 'nature', 'grounds', 'put', 'forth', 'respondent', 'say', 'praying', 'rejection', 'application', 'find', 'proper', 'investigation', 'custodial', 'interrogation', 'applicant', 'accused', 'necessary']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['informant', 'around']",PREMISE
"['near', 'organized']",PREMISE
"['informant', 'along', 'proceeding', 'towards']",PREMISE
"['relevant', 'time', 'account', 'previous', 'rivalry', 'accused', 'informant', 'wooden', 'log', 'well', 'accused', 'iron', 'pipe', 'left', 'hand', 'informant', 'well', 'wooden', 'log']",PREMISE
"['accused', 'rod', 'accused', 'stick', 'well', 'accused', 'pipe', 'knee']",PREMISE
"['short', 'relevant', 'time', 'accused', 'along', 'unknown', 'illegally', 'along', 'dangerous', 'like', 'wooden', 'stick', 'iron', 'pipe', 'iron', 'rod', 'intention', 'kill', 'informant', 'also', 'informant']",PREMISE
"['accused', 'dragged', 'motorcycle', 'also', 'tried', 'drive', 'car', 'registration', 'informant', 'person', 'filthy', 'language', 'informant', 'commit', 'murder']",PREMISE
"['application', 'completely', 'vague', 'specific']",PREMISE
"['even', 'case', 'prosecution', 'taken', 'true', 'made']",PREMISE
"['falsely', 'crime']",PREMISE
"['even', 'though', 'informant', 'admitted', 'hospital']",PREMISE
"['falsely', 'crime']",PREMISE
"['ready', 'abide', 'court']",PREMISE
"['thus', 'grant', 'anticipatory', 'bail']",CONCLUSION
"['response', 'show', 'cause', 'notice', 'prosecution', 'say']",PREMISE
"['thereby', 'adverse', 'reiterated', 'case']",PREMISE
"['used', 'crime', 'car', 'yet']",PREMISE
['accused'],PREMISE
['pressurize'],PREMISE
"['previously', 'quarrel', 'accused', 'informant', 'therefore', 'commission', 'serious']",PREMISE
['progress'],PREMISE
"['thus', 'prosecution', 'rejection', 'application']",CONCLUSION
"['case', 'diary', 'relevant']",PREMISE
"['grounds', 'believing', 'information', 'well', 'accused']",PREMISE
"['statement', 'informant', 'injured', 'person']",PREMISE
"['clearly', 'common', 'intention', 'active', 'role', 'accused', 'crime']",PREMISE
['injury'],PREMISE
"['informant', 'sustained', 'grievous', 'well', 'simple']",PREMISE
"['crime', 'car', 'used', 'commission', 'crime', 'yet']",PREMISE
"['considering', 'conduct', 'attitude', 'accused', 'custodial', 'interrogation', 'applicant', 'accused', 'necessary']",PREMISE
"['find', 'much', 'substance', 'submission']",CONCLUSION
"['certainly', 'object', 'arrest', 'present', 'case', 'humiliate']",PREMISE
"['rule', 'however', 'anticipatory', 'bail', 'rule']",PREMISE
"['extra', 'ordinary', 'power', 'court', 'used', 'springly', 'circumspection']",PREMISE
"['matter', 'need', 'thorough', 'investigation', 'done', 'custodial', 'interrogation', 'applicant']",PREMISE
"['use', 'discretion', 'applicant', 'pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'complaint', 'therein', 'near', 'compound', 'wall', 'applicant', 'along', 'found', 'possession', 'preparation', 'dacoity', 'hence', 'police', 'station']",PREMISE
"['argument', 'stated', 'accused', 'two', 'accused', 'bail', 'court']",PREMISE
"['also', 'similarly', 'hence', 'ground', 'parity', 'bail']",PREMISE
"['almost', 'nothing', 'discovered']",PREMISE
"['may', 'bail']",CONCLUSION
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'originally', 'belonging']",PREMISE
"['bail', 'flee', 'away', 'justice']",PREMISE
"['bail', 'application', 'rightly', 'learned', 'magistrate']",CONCLUSION
"['bail', 'possibility', 'repetition']",PREMISE
"['also', 'possibility', 'prosecution', 'evidence']",PREMISE
"['application', 'may']",CONCLUSION
"['application', 'police', 'address', 'respectively']",PREMISE
"['permanent', 'resident', 'merely', 'reason', 'bail']",PREMISE
"['nothing', 'discovered']",PREMISE
"['detention', 'jail', 'necessary']",CONCLUSION
"['imposing', 'stringent', 'bail']",CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['according', 'accused', 'data', 'entry', 'work', 'day', 'registration', 'said', 'document']",PREMISE
"['data', 'entry', 'operator', 'said', 'office', 'till', 'today', 'working', 'said', 'office']",PREMISE
"['support', 'submission', 'produced', 'copy', 'appointment', 'letter']",PREMISE
"['document', 'came', 'lodged', 'prima', 'applicant', 'accused']",PREMISE
"['active', 'role', 'applicant', 'accused', 'therefore', 'custodial', 'interrogation']",PREMISE
"['thus', 'following', 'order']",CONCLUSION
"['mother', 'victim', 'aged', 'lodged', 'report', 'missing']",PREMISE
"['investigation', 'recording', 'statement', 'victim', 'revealed', 'victim', 'applicant', 'acquainted']",PREMISE
"['love', 'affair']",PREMISE
"['meeting', 'talking']",PREMISE
"['prior', 'three', 'mother', 'victim', 'learnt', 'relationship', 'applicant']",PREMISE
"['victim', 'went', 'away', 'house', 'gone', 'house', 'sister', 'applicant']",PREMISE
"['came', 'meet', 'house', 'sister', 'two', 'three', 'times']",PREMISE
"['would', 'go', 'marriage']",PREMISE
"['went', 'together', 'rented', 'room', 'one', 'month', 'applicant', 'forcible', 'sexual', 'intercourse', 'time', 'time']",PREMISE
"['according', 'applicant', 'falsely', 'matter']",PREMISE
"['case', 'love', 'affair']",PREMISE
"['left', 'house', 'due', 'love', 'affair']",PREMISE
"['old', 'therefore', 'difference', 'right', 'wrong']",PREMISE
"['old', 'service', 'taking', 'education']",PREMISE
['permanently'],PREMISE
['criminal'],PREMISE
"['ready', 'abide']",PREMISE
"['release', 'bail']",CONCLUSION
"['application', 'ground', 'investigation', 'progress']",PREMISE
"['pressurize', 'victim']",PREMISE
"['possibility', 'prosecution', 'evidence']",PREMISE
"['reject', 'application']",CONCLUSION
"['applicant', 'serious']",PREMISE
['sufficiently'],PREMISE
"['statement', 'victim', 'role', 'applicant']",PREMISE
"['revealed', 'due', 'love', 'affair', 'victim', 'applicant', 'went', 'away', 'house', 'sister', 'one', 'month']",PREMISE
"['rented', 'room', 'applicant', 'forcible', 'sexual', 'intercourse', 'time', 'time']",PREMISE
"['mother', 'victim', 'learnt', 'relationship', 'left', 'house', 'went', 'applicant', 'different']",PREMISE
"['old', 'applicant', 'old']",PREMISE
"['age', 'sufficient', 'maturity', 'act']",PREMISE
"['moreover', 'factor', 'e', 'age', 'prosecutrix', 'whether', 'act', 'violent', 'whether', 'whether', 'offender', 'capable', 'act', 'whether', 'likelihood', 'intimidation', 'boy', 'whether', 'chance', 'material', 'age', 'applicant', 'employment', 'plan', 'stabilize', 'secure', 'future', 'taken', 'consideration', 'bail', 'application', 'boy', 'minor', 'girl', 'love']",PREMISE
"['laid', 'ruling', 'noted']",PREMISE
"['medical', 'victim', 'history', 'love', 'affair', 'left', 'house', 'accord']",PREMISE
"['gave', 'history', 'sexual', 'intercourse', 'consent']",PREMISE
"['never', 'since', 'beginning']",PREMISE
"['prima', 'revealed', 'left', 'house', 'went', 'applicant', 'due', 'love', 'affair', 'different']",PREMISE
[],PREMISE
"['moreover', 'investigation', 'practically']",PREMISE
"['personal', 'custody', 'applicant']",PREMISE
['criminal'],PREMISE
"['family', 'depending']",PREMISE
['permanently'],PREMISE
"['purpose', 'would', 'serve', 'keeping', 'applicant', 'behind', 'bar', 'unknown', 'period']",PREMISE
"['application', 'following', 'order']",CONCLUSION
"['prosecution', 'case', 'short', 'complainant', 'lodged', 'complaint', 'police', 'station', 'inter', 'contending', 'wife', 'disturbed', 'mood', 'hence']",PREMISE
"['time', 'told', 'one']",PREMISE
"['told', 'festival', 'wife', 'used', 'go', 'son']",PREMISE
"['time', 'got', 'acquainted', 'one']",PREMISE
"['thereafter', 'giving', 'assurance', 'used', 'roam', 'snapped']",PREMISE
"['thereafter', 'said', 'said', 'kept', 'physical', 'also', 'money']",PREMISE
"['complainant', 'told', 'resolve', 'said', 'matter', 'went', 'office']",PREMISE
"['afternoon', 'poison', 'vomiting']",PREMISE
"['complainant', 'lodged', 'report', 'punishable', 'section', 'came', 'registered', 'accused', 'crime']",PREMISE
[],PREMISE
['applicant'],PREMISE
"['documentary', 'evidence', 'record']",PREMISE
"['learned', 'counsel', 'applicant', 'vehemently', 'present', 'accused', 'falsely', 'suspicion']",PREMISE
"['iota', 'evidence', 'applicant']",PREMISE
"['custody', 'applicant', 'investigation']",PREMISE
"['specifically', 'learned', 'counsel', 'applicant', 'applicant', 'innocent', 'therefore', 'relief', 'ad', 'interim', 'anticipatory', 'bail']",PREMISE
"['perusal', 'copy', 'complainant', 'made', 'specific', 'accused', 'deceased', 'kept', 'physical', 'commit', 'suicide']",PREMISE
"['involvement', 'applicant', 'question']",PREMISE
"['considering', 'made', 'considering', 'gravity', 'said', 'custodial', 'interrogation', 'applicant', 'necessary']",PREMISE
"['considering', 'together', 'considering', 'made', 'considering', 'nature', 'gravity', 'applicant', 'behalf', 'accused', 'helpful', 'prima', 'stage']",PREMISE
"['view', 'fit', 'case', 'grant', 'ad', 'interim', 'anticipatory', 'bail', 'applicant']",CONCLUSION
"['following', 'order']",CONCLUSION
"['application', 'say', 'given', 'prosecution']",PREMISE
"['learned', 'advocate', 'accused', 'respondent', 'learned', 'advocate', 'informant']",PREMISE
"['learned', 'advocate']",PREMISE
"['nine', 'days', 'delay']",PREMISE
"['informant', 'advocate', 'profession']",PREMISE
"['knew', 'need', 'prompt']",PREMISE
"['thus', 'clear', 'afterthought', 'false', 'report', 'given', 'police']",CONCLUSION
"['section', 'abduction', 'also', 'demand', 'money']",PREMISE
"['scooter', 'used', 'commission', 'fact', 'motorcycle']",PREMISE
"['recovery', 'scooter', 'instance', 'accused']",CONCLUSION
"['view', 'proviso']",PREMISE
"['need', 'accused', 'test', 'identification', 'parade', 'ground', 'refusal', 'bail', 'accused', 'otherwise', 'found', 'bail']",PREMISE
"['accused', 'criminal', 'ready', 'abide']",PREMISE
"['practical', 'investigation', 'done', 'need', 'keep', 'accused', 'behind']",PREMISE
"['bail', 'application', 'may']",CONCLUSION
"['learned', 'respondent', 'encyclopedia', 'giving', 'minute']",PREMISE
"['investigation', 'progress']",PREMISE
"['informant', 'gave', 'application', 'police', 'immediately', 'next', 'date', 'initial', 'inquiry', 'came', 'registered']",PREMISE
"['said', 'delay']",CONCLUSION
"['though', 'involvement', 'less', 'investigation', 'accused', 'along', 'two', 'criminal', 'conspiracy', 'informant', 'car', 'could', 'manage', 'avoid', 'access', 'accused', 'major', 'crime', 'occur', 'therefore', 'police', 'applied']",PREMISE
"['investigation', 'progress']",PREMISE
"['two', 'accused', 'involved', 'commission', 'crime']",PREMISE
"['use', 'registered', 'name']",PREMISE
"['threat', 'demand']",PREMISE
"['involvement', 'accused', 'present', 'crime', 'clear', 'recording', 'event', 'camera', 'car', 'informant']",PREMISE
"['camera', 'clear', 'vehicle', 'used', 'accused', 'scooter', 'merely', 'investigating', 'officer', 'wrongly', 'motorcycle', 'mean', 'difference', 'vehicle', 'recovery', 'clear', 'two', 'wheeler', 'instance', 'accused']",PREMISE
"['investigation', 'progress']",PREMISE
"['accused', 'yet']",PREMISE
"['regard', 'conspiracy', 'accused', 'accused', 'stage', 'accused', 'bail', 'would', 'adversely', 'affect', 'investigation']",CONCLUSION
"['rejection', 'application']",CONCLUSION
"['gone', 'also', 'investigation', 'produced', 'perusal']",PREMISE
"['though', 'prima', 'incident', 'two', 'two', 'wheeler', 'stopped', 'car', 'informant', 'money', 'count', 'dash', 'given', 'two', 'wheeler']",PREMISE
"['investigation', 'given', 'perusal', 'two', 'also', 'involved', 'crime', 'four', 'conspiracy']",PREMISE
"['clear', 'informant', 'advocate', 'profession', 'could', 'sense', 'gravity', 'situation', 'could', 'avoid', 'uncalled']",PREMISE
"['prima', 'accused', 'criminal', 'conspiracy', 'informant', 'cause', 'hurt']",PREMISE
"['investigation', 'progress']",PREMISE
"['stage', 'bail', 'may', 'adversely', 'affect', 'progress', 'investigation']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['application', 'say', 'sides', 'material', 'record']",PREMISE
"['case', 'short', 'verbal', 'dispute', 'complainant', 'brother', 'cousin', 'brother', 'account', 'brother', 'house', 'seeing', 'flock']",PREMISE
"['p', 'complainant', 'proceeding', 'work', 'cousin', 'brother', 'mobile', 'phone', 'cousin', 'brother', 'mobile', 'yesterday', 'date', 'incident']",PREMISE
"['complainant', 'cousin', 'brother', 'come', 'home', 'shall', 'see', 'complainant']",PREMISE
"['complainant', 'along', 'brother', 'went', 'house', 'p']",PREMISE
"['time', 'standing', 'door', 'house', 'holding', 'sword', 'hand']",PREMISE
"['speaking', 'heating', 'sword', 'complainant', 'brother']",PREMISE
"['assault', 'got', 'cut', 'left', 'hand', 'thumb', 'middle', 'finger', 'brother', 'received', 'cut', 'wound', 'right', 'hand']",PREMISE
"['scuffle', 'going', 'brother', 'took', 'sword', 'hit', 'complainant', 'brother', 'complainant', 'grievous', 'injury']",PREMISE
"['according', 'complainant', 'also', 'beat', 'sword']",PREMISE
"['time', 'complainant', 'cousin', 'brother', 'also', 'beaten', 'fist', 'leg']",PREMISE
['accused'],CONCLUSION
"['innocent', 'falsely', 'crime']",PREMISE
"['accused', 'applicant', 'complainant']",PREMISE
"['fact', 'beaten', 'complainant', 'three', 'e']",PREMISE
"['u', 'r', 'w']",PREMISE
"['counter', 'blast', 'complaint', 'complainant', 'brother']",PREMISE
"['jail', 'since']",PREMISE
"['release', 'bail']",PREMISE
"['ready', 'operate', 'investigating', 'agency']",PREMISE
"['ready', 'abide']",PREMISE
"['grounds', 'release', 'bail']",CONCLUSION
"['hand', 'prima', 'accusation']",PREMISE
"['bail', 'may', 'tamper', 'prosecution', 'evidence']",PREMISE
"['direct', 'involvement', 'accused', 'crime']",PREMISE
"['injured', 'sustained', 'grievous', 'injury']",PREMISE
"['statement', 'eye']",PREMISE
"['looking', 'gravity', 'application', 'liable']",CONCLUSION
"['considering', 'submission', 'sides', 'material', 'record', 'counter', 'complaint', 'complainant', 'accused']",PREMISE
"['investigating', 'injured', 'received', 'grievous', 'injury']",PREMISE
['relative'],PREMISE
"['bail', 'may', 'tamper', 'prosecution', 'evidence']",PREMISE
"['investigation', 'progress']",PREMISE
"['possibility', 'cognizable']",PREMISE
"['considering', 'gravity', 'desirable', 'juncture', 'release', 'bail']",PREMISE
"['proceed', 'pass', 'following', 'order']",CONCLUSION
"['father', 'victim', 'lodged', 'report', 'elder', 'daughter', 'e', 'victim', 'told', 'friend', 'sister', 'school', 'walking', 'applicant', 'road', 'victim', 'reason', 'applicant', 'see', 'talk', 'hold', 'hand', 'modesty']",PREMISE
"['according', 'applicant', 'falsely', 'matter']",PREMISE
"['punishable', 'section']",PREMISE
"['earning', 'member', 'family']",PREMISE
['practically'],PREMISE
['criminal'],PREMISE
"['ready', 'abide']",PREMISE
"['release', 'bail']",CONCLUSION
"['application', 'ground', 'investigation', 'progress']",PREMISE
"['pressurize', 'victim']",PREMISE
['repeat'],PREMISE
"['possibility', 'prosecution', 'evidence']",PREMISE
"['reject', 'application']",CONCLUSION
"['applicant', 'serious']",PREMISE
"['considering', 'nature', 'investigation', 'practically']",PREMISE
"['personal', 'custody', 'applicant']",PREMISE
"['family', 'applicant', 'depending']",PREMISE
['resident'],PREMISE
['criminal'],PREMISE
"['purpose', 'would', 'serve', 'keeping', 'applicant', 'behind', 'bar', 'unknown', 'period']",PREMISE
"['application', 'following', 'order']",CONCLUSION
"['came', 'registered', 'report']",PREMISE
"['marriage', 'daughter', 'taken', 'place']",PREMISE
"['dowry', 'amount', 'gold', 'gifted', 'marriage']",PREMISE
"['marriage', 'used', 'ill', 'treat', 'paying', 'sufficient', 'dowry']",PREMISE
"['used', 'narrate']",PREMISE
"['time', 'also', 'ill', 'treatment', 'accused', 'present', 'applicant', 'brother', 'law', 'victim']",PREMISE
"['came', 'know', 'victim', 'pregnant', 'three']",PREMISE
"['health', 'time', 'abuse', 'mother', 'law']",PREMISE
"['day', 'incident', 'came', 'know', 'death']",PREMISE
"['injury', 'throat', 'cheek']",PREMISE
"['police', 'lodged', 'report']",CONCLUSION
"['police', 'investigation', 'charge', 'sheet', 'matter']",PREMISE
"['custody', 'necessary']",CONCLUSION
